Cluster,Scaffold,SMILES,total_score,step
904,O=C1NCCC1c1ccc(C#Cc2ccccc2)cn1,CN1C(=O)C(c2ccc(C#Cc3ccc(C(N)=O)cc3)cn2)CC1(C)C,0.5148227183493282,65.0
905,O=C(Nc1ccc2ccccc2c1)c1ccco1,Cc1cc(O)c2cc(NC(=O)c3ccco3)ccc2c1,0.5787398643490917,65.0
906,O=C(NCc1ccccc1)c1cc(C2CC2)on1,COc1ccc(CNC(=O)c2cc(C3CC3)on2)cc1,0.5203227377718815,66.0
907,O=C(Nc1ccccc1)C1CCN(c2ccccc2)C1,COc1cc(N2CC(C(=O)Nc3ccc(F)cc3)C(O)C2C)cc(Cl)c1Cl,0.5522987663212924,66.0
908,c1ccn2nc3ccc(NCC4CCCN4)cc3c2c1,CN1CCCC1CNc1ccc2nn3cc(Br)ccc3c2c1,0.5449543687863866,66.0
909,O=c1ccc(-c2ccc(N3CCCCC3)nc2)c[nH]1,COc1cc(-c2ccc(N3CCCCC3)nc2)cn(C)c1=O,0.5066472431665541,66.0
910,C1=NC2(CCOc3ccccc32)C(c2ccccc2)N1,CC(C#Cc1ccc2c(c1)OCCC21N=C(N)NC1c1ccc(Cl)cc1)N(C)C,0.6194193687382928,66.0
911,O=C1c2ccccc2CCN1Cc1ccccc1,Cc1ccc(C)c(CN2CCc3cccc(N)c3C2=O)c1,0.6057879167480825,66.0
911,O=C1c2ccccc2CCN1Cc1ccccc1,CNc1c(OC)c(Cl)cc2c1C(=O)N(Cc1cc(C)ccc1Cl)CC2,0.6761273200428284,137.0
912,c1cncc(Cc2ccc(N3CCNCC3)cc2)c1,CN1CCN(c2ccc(Cc3cncc(C(=O)O)c3)cc2)CC1,0.5288688347203258,66.0
913,O=c1ccc2cc(C3CCCCC3)ccc2o1,Cc1c(Cl)c2cc(C3(N)CCCCC3)ccc2oc1=O,0.5384741158328022,66.0
914,O=C(Sc1ccccc1)N1CCCC1,CCc1cccc(C(C)C)c1SC(=O)N1CCC(C(=O)O)C1,0.5312359236236557,66.0
915,O=C(Nc1ccccc1)Nc1ccccc1,CC(=O)c1ccc(NC(=O)Nc2ccc(C#N)c(Cl)c2C)cc1,0.5486714134043282,66.0
915,O=C(Nc1ccccc1)Nc1ccccc1,Cc1cc(C)cc(N(CC(=O)NO)C(=O)Nc2ccc(F)c(Cl)c2)c1,0.5289307043379493,68.0
916,c1ccc(C2=NN(Cc3ccco3)C(c3ccccc3)C2)cc1,COc1ccc(C2CC(c3ccc(O)cc3)=NN2Cc2ccco2)cc1OC,0.5595377735997598,66.0
917,O=c1nc(C#Cc2ccsc2)cc[nH]1,CCCc1cc(C#Cc2ccsc2)nc(=O)[nH]1,0.5116947657398211,66.0
918,c1ccc2c(N3CCNCC3)ncnc2c1,CN1CCN(c2nc(N)nc3ccc(Cl)cc23)CC1,0.5637704755328425,66.0
919,c1ccc2c(c1)CCc1ncc(OCC3CC3)cc1N2,CCOc1nc2c(cc1OCC1CC1)Nc1ccccc1CC2,0.5464865463185996,66.0
920,O=C(c1ccc(COc2ccccc2)cc1)N1CCCCC1,NC(=O)C1CCN(C(=O)c2ccc(COc3ccccc3Cl)cc2)CC1,0.599044502266585,67.0
921,O=C1NC(=Nc2ccccc2)SC(=C2CCCC2)N1,CN1C(=O)N(C)C(=C2CCCC2)SC1=Nc1cccc(C(=O)O)c1,0.6174474818672384,67.0
922,c1ccc(CNC2CCc3ccccc32)cc1,Nc1ccc(Cl)c(Cl)c1CNC1CCc2ccccc21,0.6244184840840634,67.0
923,C(#Cc1cncs1)c1cccnc1,COc1cc(Cl)c(C#Cc2sc(NC(C)=O)nc2C)cn1,0.5101772423292484,67.0
924,c1ccc(Oc2ccc(Nc3ncn[nH]3)cc2)cc1,COc1c(Oc2ccc(Nc3nc(C)n[nH]3)cc2Cl)ccc(C)c1Cl,0.5039850432448639,67.0
925,O=C(C1CCOC1)N1CC=C(c2ccc(CNc3cc(C4CC4)[nH]n3)cc2)CC1,N#CC(Nc1cc(C2CC2)[nH]n1)c1ccc(C2=CCN(C(=O)C3CCOC3)CC2)cc1,0.6914847295368174,67.0
926,O=C1COC(c2cccc(NC(=O)Nc3ccccc3)c2)CN1,COc1ccc(NC(=O)Nc2cc(C3CNC(=O)CO3)ccc2OC)cc1Cl,0.5650879992622836,67.0
927,O=c1[nH]c(C2CCN(CCc3ccccc3)CC2)nc2c1[nH]c1ccccc12,O=c1[nH]c(C2CCN(CC(O)c3ccccc3)CC2)nc2c1[nH]c1ccc(Cl)cc12,0.5647981281029179,67.0
928,S=c1cnc2ccccc2[nH]1,Nc1nc2cc(Cl)ccc2[nH]c1=S,0.6264662464362302,67.0
929,c1ccc(CC2CCNC2)cc1,CCCN1CCC(Cc2ccc(C)cc2)C1,0.5092668527509004,67.0
930,O=C(Nc1ccccc1)Nc1ccccc1N1CCNCC1,Cc1ccc(NC(=O)Nc2cc(Cl)ccc2O)c(N2CCN(C)CC2)c1,0.5598979521025474,67.0
931,C1=C(c2cccc3ccccc23)CCNC1,Cc1ccc2c(C3=CCNCC3)cc(O)c(O)c2c1,0.6431726770662493,67.0
932,c1ccc2nc3ccccc3cc2c1,Cc1cccc2c(O)c3ccccc3nc12,0.5426841865257175,67.0
933,O=C(NCc1ccccc1)c1cncc(Cc2n[nH]c(=O)c3c2CCCC3)c1,CC(NC(=O)c1cc(Cc2n[nH]c(=O)c3c2CCCC3)cnc1N)c1ccccc1,0.5189070088862663,67.0
934,c1ccc(CN2CCc3ccccc32)cc1,Cc1ccc2c(c1)C(C)(C)CN2C(CN(C)C)c1ccccc1,0.5831330797000516,67.0
934,c1ccc(CN2CCc3ccccc32)cc1,COc1ccc(CN2c3ccccc3C(C)C2C)cc1Br,0.5264181283613986,101.0
935,O=C1N(Cc2ccccc2)C=NC12c1ccccc1CC21CCOCC1,N#Cc1ccc2c(c1)CC1(CCOCC1)C21N=C(N)N(Cc2cc(Cl)ccc2Cl)C1=O,0.5389876109606698,67.0
936,c1ccc(N2CCN(c3ncnc4ccccc34)CC2)cc1,Cc1cccc(N2CCN(c3nc(N)nc4ccccc34)CC2)c1,0.5596317059971523,67.0
936,c1ccc(N2CCN(c3ncnc4ccccc34)CC2)cc1,Cc1cc(C#N)ccc1N1CCN(c2ncnc3ccccc23)CC1C,0.5567635287863533,68.0
936,c1ccc(N2CCN(c3ncnc4ccccc34)CC2)cc1,COc1ccccc1N1CCN(c2ncnc3c(OC)cc(Br)cc23)CC1,0.6219815646025921,98.0
937,O=C1CC2(N=CN1)c1ccccc1-c1ccc(C#CC3CCNC3=O)cc12,CN1CCC(O)(C#Cc2ccc3c(c2)C2(CC(=O)N(C)C(N)=N2)c2ccccc2-3)C1=O,0.5744810100289307,67.0
938,O=C1NCCC1COc1cccc(Oc2cccnc2)c1,Cc1c(OCC2(CO)CCN(C)C2=O)cccc1Oc1ccc(C(F)(F)F)nc1,0.5096302125744846,67.0
939,O=C1CNC(NC(=O)c2ccccc2Nc2ccccn2)=N1,CCC1(C)NC(NC(=O)c2cc(OC)ccc2Nc2ccc(Cl)cn2)=NC1=O,0.6031465208710312,68.0
940,O=C1N(Cc2ccon2)CCN1c1ccccc1,Cc1cc(CN2CC(C(C)C)N(c3c(Cl)cccc3Cl)C2=O)no1,0.6702750285801048,68.0
941,C1=NC(c2cccc(OCc3ccccc3)c2)=CCN1,Cc1cccc(COc2cccc(C3=CCN(C)C(N)=N3)c2)c1,0.5977989883463957,68.0
942,O=c1ccc2c([nH]1)C1=C(C=C3OCCOC3=CC=C3C=CC2=N3)CCCN1,CN1CCCC2=C1c1[nH]c(=O)c(C#N)cc1C1=NC(=CC=C3OCCOC3=C2)C=C1,0.6423240616381775,68.0
943,O=C1Cc2c(Cc3cccc(OCC4CCCN4)c3)cccc2C1=O,O=C1Cc2c(Cc3cccc(OCC4CCCN4)c3)c(O)cc(O)c2C1=O,0.5111069411283444,68.0
944,c1ccc(-c2ccco2)cc1,NCc1ccc(-c2ccc(Cl)c(Cl)c2)o1,0.5214743509415986,68.0
945,c1ccc(C2CCOCC2)c(OC2CCN(c3ccncn3)CC2)c1,Nc1ncnc(N2CCC(Oc3cc(Cl)ccc3C3CCOCC3)CC2)c1Cl,0.7538328151878975,68.0
945,c1ccc(C2CCOCC2)c(OC2CCN(c3ccncn3)CC2)c1,Nc1ncnc(N2CCC(c3ccc(F)cc3OC3CCOC3)CC2)c1Cl,0.7592974161852987,121.0
945,c1ccc(C2CCOCC2)c(OC2CCN(c3ccncn3)CC2)c1,Nc1ncnc(N2CCC(c3ccc(Cl)cc3OC3CCOC3)CC2)c1Cl,0.6977599972512981,144.0
945,c1ccc(C2CCOCC2)c(OC2CCN(c3ccncn3)CC2)c1,Nc1ncnc(N2CCC(c3ccccc3OC3CCOC3)CC2)c1Cl,0.6590296130816461,233.0
946,c1cncc(Nc2cscc2-c2nccs2)c1,Cc1csc(-c2c(Nc3cccnc3)csc2N)n1,0.5169487121733649,68.0
947,O=c1[nH]c2ccccc2c2ccc(NC3CCCCC3)nc12,O=c1[nH]c2ccccc2c2c(Cl)cc(NC3CCCCC3)nc12,0.561731403000006,68.0
948,c1ccc(C2NCNc3ccccc32)cc1,COc1cc(C2NC(N)Nc3c(Cl)cccc32)cc(F)c1O,0.5330100362701369,68.0
949,O=c1ccc(N2CCc3ncnc(C4CC4)c3C2)cc(=O)n1Cc1ccccc1,Cc1nc2c(c(C3CC3)n1)CN(c1cc(C)c(=O)n(Cc3ccc(Cl)cc3)c(=O)c1Cl)CC2,0.5318348114257001,68.0
950,c1ccc(C2CCCC2Nc2ccccn2)cc1,CC1(C)CC(Nc2ccc(C#N)cn2)C(c2cc(F)ccc2F)C1C#N,0.6517957111576207,68.0
951,c1ccc2c(c1)CCc1ccccc1N2,COc1cccc2c1CCc1ccc(Cl)cc1N2O,0.5447510265966006,68.0
952,c1ccc(Oc2ccc(C3CNCCO3)cc2)cc1,N#Cc1cc(Cl)cc(Oc2ccc(C3CNCCO3)cc2Cl)c1,0.5926318226775115,68.0
953,O=c1ccc(-c2ccccc2)nn1Cc1ccccn1,CC(C)Oc1ccc(-c2ccc(=O)n(Cc3ccc(Cl)cn3)n2)cc1C#N,0.5234041357253825,68.0
954,c1ccc(C2Cc3ccccc32)cc1,C#Cc1ccc(C2c3ccc(Cl)cc3C2CC(=O)O)cc1,0.5019704688689742,68.0
955,c1ccc(CN(C2CCCCC2)C2CCNCC2)cc1,c1ccc(CN(C2CCCCC2)C2CCNCC2)cc1,0.5277194833458851,68.0
956,O=C(c1ccccc1)N1CCc2ccc(-c3ccccc3)nc2C1,COc1ccccc1C(=O)N1CCc2ccc(-c3cc(F)c(O)c(F)c3)nc2C1,0.5803082577991937,68.0
957,O=c1oc2ccccc2cc1C=Cc1ccccc1,COc1cc(C=Cc2c(N)c3ccc(Br)cc3oc2=O)cc(OC)c1OC,0.5753692620922827,69.0
958,O=C(c1ccco1)N1CCN(c2ccccc2)CC1,O=C(c1ccco1)N1CCN(c2ccc(Cl)cc2)CC1,0.5090251993160103,69.0
959,c1ccc(CC2COCCC2Cn2ccnc2)cc1,Clc1ccc(CC2COCCC2Cn2ccnc2)cc1Cl,0.5911219195260097,69.0
960,C=C(C(=O)Nc1ccsc1)c1ccc2c(c1)CC(=O)NC2,C=C(C(=O)Nc1ccsc1C(=O)O)c1ccc2c(c1)CC(=O)N(C)C2,0.5694670683666012,69.0
961,O=C(c1ccccc1)c1ccccc1,CC(=O)Nc1ccccc1C(=O)c1ccccc1O,0.5661512954221761,69.0
962,O=C(Nc1cnc2ccccc2c1)c1ccccc1,COc1ccc(C(=O)Nc2cnc3c(OC)cc(C)cc3c2)cc1,0.5064344408963987,69.0
963,c1ccc(CNc2cccc3c2NCC3)cc1,COc1c(Cl)cc2c(c1NCc1ccc(O)c(Cl)c1)NCC2,0.6712297753113537,69.0
963,c1ccc(CNc2cccc3c2NCC3)cc1,COc1c(Cl)cc2c(c1NCc1ccc(Cl)cc1)NCC2,0.6117635716411385,129.0
963,c1ccc(CNc2cccc3c2NCC3)cc1,COc1cc(Cl)ccc1CNc1c2c(cc(Cl)c1OC)CCN2,0.632289190593583,131.0
963,c1ccc(CNc2cccc3c2NCC3)cc1,COc1c(Cl)cc2c(c1NCc1ccc(Cl)c(Cl)c1)NCC2,0.5832413431144098,146.0
963,c1ccc(CNc2cccc3c2NCC3)cc1,COc1ccc(Cl)cc1CNc1c2c(cc(Cl)c1OC)CCN2,0.627371711121062,179.0
963,c1ccc(CNc2cccc3c2NCC3)cc1,COc1c(Cl)cc2c(c1NCc1cccc(Cl)c1)NCC2,0.5963949431586774,182.0
964,c1ccc2c(c1)nc1n2CC(c2ccc(CN3CCNCC3)cc2)=NC1,CN1CCN(Cc2ccc(C3=NCc4nc5ccc(Br)cc5n4C3)cc2)CC1,0.7001494387734821,69.0
964,c1ccc2c(c1)nc1n2CC(c2ccc(CN3CCNCC3)cc2)=NC1,CN1CCN(Cc2ccc(C3=NCc4nc5ccc(Cl)cc5n4C3)cc2)CC1,0.7005222149664113,118.0
965,C1=NC2(c3ccccc3)CN(c3ncccn3)CC2CS1,COc1ccnc(N2CC3CSC(N)=NC3(c3cc(C)c(Cl)c(Cl)c3)C2)n1,0.5742536023106714,69.0
966,O=C1CC2(CCN(c3ccccc3)CC2)CN1,CN1CC2(CCN(c3ccc(Cl)c(Cl)c3)CC2)CC1=O,0.6299687157119674,69.0
967,c1csc(Nc2ccc3[nH]ccc3c2)n1,NCCc1c[nH]c2ccc(Nc3nccs3)cc12,0.5067172464060172,69.0
968,O=C(c1c[nH]c2ncccc12)N1CCC(c2ccccc2)CC1,Nc1cnc2[nH]cc(C(=O)N3CCC(c4cccc(F)c4Cl)CC3)c2c1,0.6093985665353089,69.0
968,O=C(c1c[nH]c2ncccc12)N1CCC(c2ccccc2)CC1,COc1ccccc1C1CCN(C(=O)c2c[nH]c3ncc(C#N)cc23)CC1,0.7471641377835115,130.0
968,O=C(c1c[nH]c2ncccc12)N1CCC(c2ccccc2)CC1,N#Cc1cnc2[nH]cc(C(=O)N3CCC(c4ccc(Cl)cc4)CC3)c2c1,0.58144979565277,145.0
968,O=C(c1c[nH]c2ncccc12)N1CCC(c2ccccc2)CC1,N#Cc1cnc2[nH]cc(C(=O)N3CCC(c4ccc(Br)cc4)CC3)c2c1,0.5847603324603913,151.0
968,O=C(c1c[nH]c2ncccc12)N1CCC(c2ccccc2)CC1,N#Cc1cnc2[nH]cc(C(=O)N3CCC(c4ccccc4Cl)CC3)c2c1,0.658445351396582,153.0
968,O=C(c1c[nH]c2ncccc12)N1CCC(c2ccccc2)CC1,N#Cc1cnc2[nH]cc(C(=O)N3CCC(c4cccc(Cl)c4Cl)CC3)c2c1,0.6251041341289283,154.0
969,O=c1[nH]n(Cc2ncnc3ccccc23)c(=O)c2ccc3ccccc3c12,COc1ccc2c(Cn3[nH]c(=O)c4c(ccc5ccccc54)c3=O)ncnc2c1C,0.5175730692252782,69.0
970,C1=NC(CCc2ccccc2)c2c[nH]nc21,Cc1[nH]nc2c1C(CCc1ccccc1)N=C2N,0.6415138707051347,69.0
971,c1ccc(-c2ccc3ncnc(NC4CCOCC4)c3c2)cc1,Cc1cccc(-c2ccc3ncnc(NC4CCOCC4)c3c2)c1,0.557460393461521,69.0
972,O=c1cc[nH]c2ccc(C#Cc3ccccc3)cc12,CC(=O)n1cc(C(=O)O)c(=O)c2cc(C#Cc3ccccc3)ccc21,0.5826067764900683,70.0
973,O=C1N(CCN2CCOCC2)CCN1c1ccccc1,CC1(C)CN(c2ccc(Cl)c(Cl)c2)C(=O)N1CCN1CCOCC1,0.5747987176224079,70.0
974,c1cnnc(OCC2CCN(c3ccccc3-n3ccnn3)C2)c1,Clc1ccc(N2CCC(COc3cccnn3)C2)c(-n2ccnn2)c1,0.529048695329667,70.0
975,N=C1CCCC(CN2CCCC2)N1c1ccccc1,N=C1CCCC(CN2CCCC2)N1c1ccc(Cl)c(Cl)c1,0.5112869025852853,70.0
976,O=c1cc(Oc2ccccc2)nc2n1CCCN(C1CCC1)CC2,O=c1cc(Oc2ccc(Cl)cc2)nc2n1CCCN(C1CCC1)CC2,0.5189092768832331,70.0
977,O=C(Nc1cccnn1)N1CCCC(Nc2cnc3ccccc3n2)C1,Cc1nc2c(C)c(F)ccc2nc1NC1CCCN(C(=O)Nc2cccnn2)C1,0.5401271249185776,70.0
978,O=c1[nH]c(NCc2ccccc2)ncc1C1=CCOC1,O=c1[nH]c(NCc2cccc(Cl)c2Cl)ncc1C1=CCOC1,0.6229620023543933,70.0
979,c1ccc(N2CCOCC2)c(Nc2ncnc3ccccc23)c1,CC(=O)c1ccc(N2CCOCC2)c(Nc2nc(C)nc3cc(C)c(F)cc23)c1,0.571464052258023,70.0
980,c1cnc2cc(Nc3cc(C4CCOCC4)nc(N4CCNCC4)n3)ccc2c1,CC1CN(c2nc(Nc3ccc4c(C#N)c(N)cnc4c3)cc(C3(C)CCOCC3)n2)CCN1C,0.5920836057014538,70.0
981,O=C(c1ccccc1)N1CC2CC(Nc3ccc4c(=O)[nH]ccc4c3)C2C1,COc1ccc(F)cc1C(=O)N1CC2CC(Nc3ccc4c(=O)[nH]cc(C)c4c3)C2C1,0.5254060274641918,70.0
982,c1ccc2c(c1)Cc1c[nH]nc1-2,CCc1[nH]nc2c1Cc1cc(C#N)c(C(F)F)cc1-2,0.5539161554656906,70.0
983,O=C(NCc1ccc2c(c1)OCO2)c1cc(-c2ccccc2)nn(Cc2ccccc2)c1=O,COc1ccc(-c2cc(C(=O)NCc3ccc4c(c3)OCO4)c(=O)n(Cc3cc(C)ccc3Cl)n2)cc1,0.5013888121887744,70.0
984,c1ccc(Nc2ccnc3ncccc23)cc1,COc1cc(Cl)c(O)cc1Nc1c(C#N)cnc2ncc(C#N)c(N)c12,0.5969573960147703,70.0
985,O=C1NCc2c3cc4c(c21)CCNC3Cc1ccccc1-4,CN1CCc2c3cc(c4c2C(=O)NC4)C1Cc1ccccc1-3,0.51151350400351,70.0
986,c1ccc(-c2ccc(C3CCCNC3)cc2)cc1,N#Cc1ccc(-c2ccc(C3CCCNC3)cc2)cc1,0.5441556675265484,70.0
987,O=c1cc(SCc2ccccc2)cc[nH]1,Cc1[nH]c(=O)c(N)c(SCc2cccc(Cl)c2Cl)c1C,0.5095538655014574,70.0
988,O=C(C1CC(N2CCc3ccccc32)CN1)N1CCSC1,O=C(C1CC(N2CCc3ccc(Cl)c(Cl)c32)CN1)N1CCSC1,0.6393196952827901,70.0
989,c1ccc(Nc2ccc(NC3CCCC3)nc2)nc1,COc1nc(Nc2ccc(NC3CCCC3)nc2)cc(C)c1C#N,0.6794843235355177,70.0
990,O=C1Nc2ccccc2C1=NS(=O)(=O)c1ccc(NC(=O)c2ccccn2)cc1,CN1C(=O)C(=NS(=O)(=O)c2ccc(NC(=O)c3ncccc3O)cc2)c2ccccc21,0.5823842287076525,70.0
991,c1ccc(C2CCCO2)cc1,NCC1CCC(c2ccc(Br)cc2)O1,0.5062124366417887,71.0
992,O=C(Cn1c(=O)oc2ccccc21)Nc1ccccc1,COc1cc(Cl)c(Cl)cc1NC(=O)Cn1c(=O)oc2ccc(Cl)cc21,0.5081315084058023,71.0
993,O=C(C1CC1)N1CCC(c2c[nH]c3ccccc23)CC1,COc1ccc2[nH]cc(C3CCN(C(=O)C4CC4)CC3)c2c1,0.5174451652680768,71.0
994,c1ccc(N2CCN(c3ccc4ccccc4n3)CC2)cc1,COc1ccccc1N1CCN(c2ccc3ccccc3n2)CC1,0.6215791579935632,71.0
994,c1ccc(N2CCN(c3ccc4ccccc4n3)CC2)cc1,COc1cc2nc(N3CCN(c4cccc(Cl)c4Cl)CC3)c(C#N)c(N)c2cc1OC,0.5716872524977983,143.0
995,c1ccc(C2CCCCC2)cc1,CCc1ccc(NC(N)=O)cc1C1(CN(C)C)CCCCC1,0.5265906729761128,71.0
996,O=C1NN=CC(c2cccc(OCc3ccccc3)c2)N1,CC1(c2cccc(OCc3cccc(Br)c3)c2)C=NNC(=O)N1,0.5167200799300539,71.0
997,c1ccc(COc2ccc3c(c2)OCC3)cc1,COc1cc2c(cc1OCc1cccc(C)c1)OCC2,0.5399824815236015,71.0
998,c1ccc(CCc2c[nH]c3ccccc23)cc1,COc1cc(CCc2c(C)[nH]c3cc(O)c(C)cc23)cc(OC)c1,0.5755237936942951,71.0
999,c1cc(N2CCC(c3ccc(C4CC4)cn3)CC2)cc(C2CC2)n1,NC1CC1c1cc(Cl)c(C2CCN(c3ccnc(C4CC4)c3)CC2)nc1F,0.523987412514966,71.0
1000,O=c1[nH]cc2c(c3c(Nc4cc[nH]n4)ccc1-3)OC1(CC2)CC1,Cc1cc(Nc2c(Cl)c(Cl)c3c(=O)n(C)c(N)c4c(c2-3)OC2(CC4)CC2)n[nH]1,0.5202680878051508,71.0
1001,c1ccc(N2CCC3(CCCNC3)CC2)cc1,FC(F)(F)c1cccc(N2CCC3(CCCNC3)CC2)c1,0.5490713917263861,71.0
1002,O=C(NCCc1ncc[nH]1)c1ccccc1,O=C(NCCc1ncc[nH]1)c1cccc(Cl)c1,0.5207061462628326,71.0
1003,c1ccc(-c2nc(NC3CCCCC3)c3oncc3n2)cc1,Nc1noc2c(NC3CCC(O)CC3)nc(-c3cccc(Cl)c3Cl)nc12,0.5320006733872404,71.0
1004,c1ccc2c(c1)nnc1cc[nH]c12,Cc1[nH]c2c(nnc3cc(N(C)C)ccc32)c1C#N,0.602046356669438,71.0
1005,O=C1NC(=O)C(C#Cc2ccc(C(=O)NC3CCCCC3)cc2)(CN2Cc3ccccc3C2=O)N1,COc1ccc2c(c1F)C(=O)N(CC1(C#Cc3ccc(C(=O)NC4CCC(C(C)C)CC4)cc3)NC(=O)NC1=O)C2,0.514063325188943,72.0
1006,O=C1NC2(COc3ccccc32)N=Cc2ccccc21,CC1=NC2(COc3ccc(Cl)cc32)NC(=O)c2cc(C#N)ccc21,0.5487148651647535,72.0
1007,O=C(COc1ccccc1)C1CCCN1,CN1CCCC1(C)C(=O)COc1ccc(Cl)cc1Cl,0.5776024633610474,72.0
1008,O=C(NC1CCOc2cc(C#Cc3ccccc3)ccc21)c1cn[nH]c1,O=C(NC1CCOc2cc(C#Cc3cccc(Cl)c3)ccc21)c1c[nH]nc1O,0.5572639519875067,72.0
1009,c1ccc(Nc2ccc3c(c2)CCNCC3)cc1,COc1ccc(Nc2cc3c(cc2C#N)CCNCC3)cc1OC,0.5746096737188703,72.0
1010,c1ccc(Nc2nc(N3CCOCC3)nc3ccccc23)cc1,COc1ccc2c(Nc3ccc(OC)c(Cl)c3OC)nc(N3CCOCC3)nc2c1,0.5589804262768076,72.0
1010,c1ccc(Nc2nc(N3CCOCC3)nc3ccccc23)cc1,COc1ccc(Nc2nc(N3CCOCC3)nc3ccc(Cl)cc23)cc1OC,0.6427210772161334,101.0
1010,c1ccc(Nc2nc(N3CCOCC3)nc3ccccc23)cc1,c1ccc(Nc2nc(N3CCOCC3)nc3ccccc23)cc1,0.6449037134361316,103.0
1010,c1ccc(Nc2nc(N3CCOCC3)nc3ccccc23)cc1,Cc1ccc2c(Nc3ccccc3)nc(N3CCOCC3)nc2c1,0.6963013036862309,148.0
1011,O=C(Nc1cc2[nH]nc(C3CCOCC3)c2cn1)c1ccccc1,Cc1cc(C(=O)Nc2cc3[nH]nc(C4CCOCC4)c3cn2)ccc1Cl,0.5112275619462389,72.0
1012,O=S(=O)(NC1CCC(CCN2CCCCC2)CC1)c1c[nH]c2ccccc12,O=S(=O)(NC1CCC(CCN2CCCCC2)CC1)c1c[nH]c2ccc(Cl)cc12,0.5075387081111189,72.0
1013,O=C(Nc1nc2cnc(C=Cc3ccccc3)nc2s1)c1cccs1,COc1nc(C=Cc2ccccc2)nc2sc(NC(=O)c3cccs3)nc12,0.5683608725379609,72.0
1014,c1coc(CN2CCC(c3c[nH]c4ccccc34)CC2)c1,Oc1ccc2[nH]cc(C3CCN(Cc4ccco4)CC3)c2c1,0.5534180876266095,72.0
1015,C1=CC(c2ccccc2)c2cn[nH]c2N1,Cc1n[nH]c2c1C(C)(c1cccc(Cl)c1Cl)C(C#N)=C(N)N2,0.5692311252098904,72.0
1016,O=C(Nc1ccccc1)Nc1cccc(N2CCOCC2)c1,O=C(Nc1cccc(Cl)c1)Nc1cccc(N2CCOCC2)c1,0.6181805165803917,72.0
1017,c1ccc(Nc2ccnc(Nc3cc(C4CC4)[nH]n3)n2)cc1,COc1ccc(Nc2ccnc(Nc3cc(C4CC4)[nH]n3)n2)cc1Cl,0.5285802914799385,72.0
1018,O=S(=O)(c1ccc(Nc2cccnc2)cc1)N1CCCC1,COc1cc(Nc2ccc(C)nc2)ccc1S(=O)(=O)N1CCCC1,0.5265416923847754,72.0
1019,O=C(COc1ccccc1)Nc1cccc(N2CCOCC2=O)cc1=O,COc1ccc(NC(=O)C(C)Oc2ccc(C)cc2)c(=O)cc1N1CCOCC1=O,0.5589120749022157,73.0
1020,c1ccc(Nc2nc(C3CCC3)cc(N3CCOCC3)n2)cc1,CC(C)C1COCCN1c1cc(C2CCC2)nc(Nc2cccc(F)c2)n1,0.5566326269363133,73.0
1021,C(#Cc1ccc(CCN2CCCC2)cc1)c1ccccc1,Clc1cccc(C#Cc2ccc(CCN3CCCC3)cc2)c1,0.5919574297193873,73.0
1022,C(#CC1CCCC1)c1cc(C23CNCC2C3)cs1,CC1C2CN(C)CC12c1csc(C#CC2CCCC2)c1,0.6810935786968385,73.0
1023,c1cc(NC2CCCCC2)ccn1,Cc1cc(NC2CCCCC2)c(Br)c(N)n1,0.6157462741774358,73.0
1024,C1=NC=NC2(CCc3ccccc32)N1c1ccccc1,COc1cc2c(cc1OC)C1(CC2)N=C(N)N=C(N)N1c1ccc(Cl)cc1,0.5015791707798283,73.0
1025,O=C1COCc2cc(OCc3ccccc3)ccc2N1,Cc1ccccc1COc1ccc2c(c1)C(C)(C)OCC(=O)N2,0.5427103386743387,73.0
1026,c1ccc(N2CCC(c3cncnc3)CC2)nc1,Clc1ccnc(N2CCC(c3cncnc3)CC2)c1Cl,0.6618886395149572,73.0
1027,c1coc(-c2cc3ncccn3n2)c1,CCc1cc(N)n2nc(-c3ccco3)cc2n1,0.5980646918449062,73.0
1028,c1cc2sccc2cn1,Cc1cc2cnc(N)c(C#N)c2s1,0.5141760372410412,73.0
1029,c1ccc(N2CCN(c3ncnc4ccccc34)CC2)nc1,CC(=O)c1ccc(N2CCN(c3ncnc4ccc(Cl)cc34)CC2C)nc1,0.5449732377799241,73.0
1030,c1ccc2c(c1)CN(C1=Nc3ccccc3CN1)C2,COc1cc2c(cc1OC)CN(C1=Nc3cccc(Cl)c3CN1)C2,0.732365995915704,73.0
1030,c1ccc2c(c1)CN(C1=Nc3ccccc3CN1)C2,C=Cc1ccc2c(c1)CNC(N1Cc3cc(OC)c(OC)cc3C1)=N2,0.6322933455083338,113.0
1030,c1ccc2c(c1)CN(C1=Nc3ccccc3CN1)C2,COc1cc2c(cc1OC)CN(C1=Nc3ccc(Cl)cc3CN1)C2,0.5430743124989463,138.0
1030,c1ccc2c(c1)CN(C1=Nc3ccccc3CN1)C2,COc1cc2c(cc1CO)CN(C1=Nc3ccc(Cl)c(Cl)c3CN1)C2,0.6367495658402716,147.0
1030,c1ccc2c(c1)CN(C1=Nc3ccccc3CN1)C2,COc1cc2c(cc1OC)CN(C1=Nc3ccccc3CN1)C2,0.6010742618671634,152.0
1030,c1ccc2c(c1)CN(C1=Nc3ccccc3CN1)C2,COc1cc2c(cc1OC)CN(C1=Nc3ccc(Cl)c(Cl)c3CN1)C2,0.6309269974511332,165.0
