Cluster,Scaffold,SMILES,total_score,step
475,c1ccc(-c2nccs2)cc1,CSCCC(=O)Nc1csc(-c2ccccc2)n1,0.5548416284237966,38.0
476,O=C(NC1CCCC1)NC1CCN(C(=O)c2ccccc2)CC1,O=C(NC1CCCC1)NC1CCN(C(=O)c2ccc(Cl)cc2Cl)CC1,0.6213076445663719,39.0
477,c1ccc2c(c1)CCC1(CCCC1)C2,COc1cc2c(cc1OC)C(C)(O)CC1(CCCC1)C2,0.6138045422264738,39.0
478,c1ccc2c(c1)NC1CCNCC21,CC(C)CN1c2ccccc2C2CN(C)CCC21,0.5789301658406657,39.0
479,c1ccc(-c2cncs2)cc1,CC(=O)Nc1nc(C)c(-c2ccc(Cl)c(O)c2)s1,0.5421585258095091,39.0
480,S=c1cc(OC2CC3CCCCC2CC3)c2c([nH]1)CCN2,CC1(C)CNc2c(OC3CC4CCCCC3CC4)cc(=S)[nH]c21,0.5226644763564404,39.0
481,C(=Nc1ccccc1)N1CCN2Cc3ccccc3C2C1,FC(F)(F)c1cccc2c1CN1CCN(C=Nc3ccccc3)CC21,0.5128352276869494,39.0
482,O=C1Nc2ccccc2C1=O,O=C1Nc2cc(Cl)c(Cl)cc2C1=O,0.5345654672242981,39.0
483,c1ccc2nc(N3CC4CCCC4C3)cnc2c1,NC(=O)c1cccc2ncc(N3CC4CCCC4C3)nc12,0.5571127466726763,39.0
484,O=c1cc(Cc2ccccc2)c2ccccc2n1CC1CCNCC1,COc1c(Cc2ccc(F)cc2)c2ccccc2n(CC2CCNCC2)c1=O,0.5894175947436504,39.0
485,O=c1cc(-c2ccc(N3CCCCC3)cc2)nc2n1CCC2,O=c1c(O)c(-c2ccc(N3CCCCC3)cc2)nc2n1CCC2C(F)F,0.5401561245015811,39.0
486,c1ccc2c(-c3cc[nH]c3)cccc2c1,CCC(CC)n1cc(-c2ccc(F)c3ccccc23)c(C(N)=O)c1N,0.5177913658784342,39.0
487,O=C1CN(c2ccc3ccccc3c2)c2ccccc2N1,Cc1ccc2c(c1)N(c1ccc3ccccc3c1)CC(=O)N2C,0.5071276314460802,39.0
488,c1ccc(CCN2CCC3c4ccccc4CC3C2)cc1,Cc1ccc2c(c1)C1CCN(CCc3cccc(O)c3)CC1C2,0.58325348440198,39.0
489,c1ccc(Sc2ccccc2)cc1,CN(C)Cc1ccccc1Sc1ccccc1,0.5102971441944327,39.0
490,c1ccc(OC2CCN(c3cnccn3)CC2)cc1,Clc1cccc(OC2CCN(c3cnccn3)CC2)c1Cl,0.6564810424809036,40.0
490,c1ccc(OC2CCN(c3cnccn3)CC2)cc1,Clc1ccc(OC2CCN(c3cnccn3)CC2)c(Cl)c1,0.5959108938467117,86.0
491,C1=C2CC3=C(CC2c2ccccc21)c1cc(C2CC2)ncc1OC3,CC1(C)C2=Cc3cccc(O)c3C2CC2=C1COc1cnc(C3CC3)cc12,0.6546488157860474,40.0
492,c1ccc(-c2ccc(OCc3cocn3)cc2)nc1,Cc1ccnc(-c2cc(C(C)(C)C)c(OCc3coc(C)n3)cc2C(N)=O)c1,0.509226553317445,40.0
493,c1ccc(Nc2ncnc3ccccc23)cc1,CN(C)Cc1cccc(F)c1Nc1ncnc2c(C(N)=O)cccc12,0.5202027454536755,40.0
493,c1ccc(Nc2ncnc3ccccc23)cc1,COc1cc2nc(C)nc(Nc3ccc(Cl)cc3)c2cc1OC,0.5177742728608409,53.0
493,c1ccc(Nc2ncnc3ccccc23)cc1,COc1cc(CCO)cc(Nc2ncnc3ccc(Cl)cc23)c1,0.7100828629028916,57.0
493,c1ccc(Nc2ncnc3ccccc23)cc1,COc1ccc(Nc2nc(C)nc3ccc(Cl)cc23)c(C)c1,0.6480240327479749,62.0
493,c1ccc(Nc2ncnc3ccccc23)cc1,COc1cc2ncnc(Nc3ccc(Cl)c(Cl)c3)c2cc1OC,0.5156154763277557,65.0
493,c1ccc(Nc2ncnc3ccccc23)cc1,COc1cc2ncnc(Nc3ccc(Cl)cc3)c2cc1OC,0.5486666559895497,74.0
493,c1ccc(Nc2ncnc3ccccc23)cc1,COc1ccc2c(Nc3ccccc3Cl)ncnc2c1,0.5338679151405629,85.0
493,c1ccc(Nc2ncnc3ccccc23)cc1,COc1nc(Nc2ccc(C(C)(C)O)cc2)c2cc(Cl)ccc2n1,0.6615295758544284,96.0
493,c1ccc(Nc2ncnc3ccccc23)cc1,COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1Cl,0.5980010845375366,96.0
493,c1ccc(Nc2ncnc3ccccc23)cc1,COc1ccc(Nc2ncnc3c(Cl)c(OC)ccc23)cc1,0.5453720317641871,98.0
493,c1ccc(Nc2ncnc3ccccc23)cc1,NC(=O)c1cccc2c(Nc3ccc(Cl)cc3)ncnc12,0.6373870353508818,103.0
493,c1ccc(Nc2ncnc3ccccc23)cc1,Nc1nc(Nc2ccccc2N)c2cc(Cl)ccc2n1,0.6188570910461072,130.0
493,c1ccc(Nc2ncnc3ccccc23)cc1,NCc1ccc2c(Nc3ccc(Cl)cc3)nc(N)nc2c1,0.5431252379055438,134.0
493,c1ccc(Nc2ncnc3ccccc23)cc1,N#Cc1ccc(Nc2ncnc3c(C(F)(F)F)cc(Cl)cc23)cc1,0.7178196658491334,156.0
493,c1ccc(Nc2ncnc3ccccc23)cc1,O=[N+]([O-])c1cccc(Nc2ncnc3c(Cl)cc(Br)cc23)c1,0.5411169662065567,158.0
493,c1ccc(Nc2ncnc3ccccc23)cc1,Nc1nc(Nc2cccc(Cl)c2)c2cc(Cl)ccc2n1,0.5906568700874011,209.0
494,N=C1NC(=O)C(=Cc2ccc(OCC(=O)c3ccccc3)cc2)S1,N=C1NC(=O)C(=Cc2ccc(OCC(=O)c3ccc(Cl)cc3)cc2)S1,0.5245406222382609,40.0
495,c1ccc(CCNc2nc(-c3ccccc3)nc3[nH]cnc23)cc1,Cc1ccccc1CCNc1nc(-c2ccc([N+](=O)[O-])cc2)nc2[nH]cnc12,0.5118119523197867,40.0
496,O=C1Nc2nc(-c3ccccc3)ccc2C1=O,Cc1cccc(F)c1-c1ccc2c(n1)NC(=O)C2=O,0.5380645114011793,40.0
497,O=c1ccc2c([nH]1)CCc1cc(-c3ccccc3)sc1-2,COc1cccc(-c2cc3c(s2)-c2ccc(=O)[nH]c2CC3)c1,0.6431437096034949,40.0
498,c1ccc(C2NCCc3ccccc32)cc1,N#Cc1ccc(C2c3ccc(F)cc3CCN2C(=O)CN)c(F)c1,0.5939883803920794,40.0
498,c1ccc(C2NCCc3ccccc32)cc1,NCCOc1ccc2c(c1)CCNC2c1ccccc1Cl,0.5077032273738764,189.0
498,c1ccc(C2NCCc3ccccc32)cc1,CN1C(c2ccc(Cl)cc2)c2ccc(Cl)cc2CC1(C)C,0.5405307138912462,199.0
499,c1ccc(-c2cccc(N3CCCC3)n2)cc1,N#Cc1c(N)cc(-c2ccc(O)cc2)nc1N1CCCC1,0.5655700302737032,40.0
499,c1ccc(-c2cccc(N3CCCC3)n2)cc1,COc1ccc(N2CCCCC2)nc1-c1ccc(O)c(C(C)N)c1,0.6049397358588608,73.0
500,O=c1ccc2c(ccc3ncccc32)[nH]1,Cn1c(=O)ccc2c3cccnc3c(O)cc21,0.5225689863039349,40.0
501,O=C(OCc1ccccc1)N1CCN(Cc2ccc3ncncn23)CC1,N#Cc1c(N)c(CN2CCN(C(=O)OCc3ccccc3)CC2)n2c(N)ncnc12,0.5599415106267225,40.0
502,O=c1[nH]cc(-c2cc(C3CC3)c[nH]2)c2sc(C3CCC3)cc12,Cn1cc(C2(N)CC2)cc1-c1c[nH]c(=O)c2cc(C3CCC3)sc12,0.6191716108520263,40.0
503,c1cc2c(cn1)cc(CCc1ccn[nH]1)n2CC1CC1,Cc1cc(CCc2cc3cnccc3n2CC2CC2)n(C)n1,0.5526316817013573,40.0
504,O=S(=O)(c1ccc(-c2ccc(OC3CCCC3)nc2)cc1)C1CCCCC1,NC1CC(S(=O)(=O)c2ccc(-c3cnc(OC4CCCC4)c(F)c3)c(F)c2)CCC1F,0.5445573116568588,41.0
505,c1ccc2c(c1)Cc1ccccc1C2N1CCCC1,Fc1ccc2c(c1)C(N1CCCC1)c1cc(F)c(F)cc1C2,0.5705168590364209,41.0
506,c1ccc2nc(N3CCNCC3)ncc2c1,Oc1nc(N2CCNCC2)nc2cc(Cl)ccc12,0.5054063383911835,41.0
507,O=C(Nc1ccccc1)C1CCCN(c2ncnc3c2cc2n3N=C2)CC1,CC(C)C1=Nn2c1cc1c(N3CCCC(C(=O)Nc4ccc(F)c(F)c4)CC3)ncnc12,0.5143630347612429,41.0
508,O=C(c1ccc(-c2ccccc2)s1)N1CCN(C2CCC2)CC1,COc1ccc(-c2ccc(C(=O)N3CCN(C4CCC4)CC3)s2)cc1OC,0.5159492196669772,41.0
509,c1ccc(Nc2ccc3nccc(-c4cn[nH]c4)c3n2)cc1,Oc1ccc(Nc2ccc3nccc(-c4cn[nH]c4)c3n2)cc1,0.5476700760188397,41.0
510,c1ccc(-n2ccc3ccccc32)cc1,N#Cc1cn(-c2ccc(S(N)(=O)=O)cc2)c2cc(Cl)ccc12,0.523796928188172,41.0
511,c1ccc(Nc2cccc3c2CCC3)cc1,CC(=O)NC1CCc2c(Nc3ccc(Cl)cc3)cccc21,0.6591850614741307,41.0
511,c1ccc(Nc2cccc3c2CCC3)cc1,CC(=O)NC1CCc2c(Nc3ccc(Cl)c([N+](=O)[O-])c3)cccc21,0.5861808132251115,77.0
511,c1ccc(Nc2cccc3c2CCC3)cc1,CC(=O)NC1CCc2c(Nc3ccc(C(F)(F)F)cc3)cccc21,0.506991586187,120.0
512,c1ccc2oc(C3CCN(CC4CCC4)CC3)cc2c1,Oc1cc(F)c2cc(C3CCN(CC4CCC4)CC3)oc2c1,0.5692227985537858,41.0
513,O=C1CCc2cc(-c3ccccc3)cc3c2N1CC3,COc1ccc(-c2cc3c4c(c2)CCN4C(=O)CC3)cc1F,0.5961815576904864,41.0
514,c1ccc(C2CCC3Nc4c(-c5nccs5)cccc4C3C2)cc1,COC(=O)C1C(c2c(Cl)cccc2Cl)C(N)CC2Nc3c(-c4nccs4)cccc3C21,0.6921070762361384,41.0
515,c1ccc2c(c1)CCc1ccc3c(c1-2)NCCC3,CN(C)CC1CC(C)(C)Nc2c1ccc1c2-c2ccccc2CC1,0.5440422725231043,41.0
516,O=C(Nc1nc(-c2ccncc2)cs1)C1CC1,CC1C(C(=O)Nc2nc(-c3ccncc3)cs2)C1(Cl)Cl,0.6080425255739684,41.0
517,c1ccc2c(c1)CCN(c1ncnc3ncn(CC4CC4)c13)C2,CC(C)(C)c1nc2ncnc(N3CCc4cc(N)ccc4C3)c2n1CC1CC1,0.5346881422304994,41.0
518,c1cc(-c2cn[nH]c2)c2sccc2c1,CCCn1cc(-c2cccc3c(N)c(C(N)=O)sc23)cn1,0.536852024051938,41.0
519,c1ccc(-c2ccnc(N3CCCC3)c2)cc1,N#Cc1cc(-c2cccc(Cl)c2)c(CN)c(N2CCCC2)n1,0.6041205995874867,42.0
520,c1ccc(C2CCNCC2)cc1,CC(C)C1(c2ccc(Cl)c(Cl)c2)CCN(C)CC1,0.6034920681487194,42.0
520,c1ccc(C2CCNCC2)cc1,Clc1cc(C2CCNCC2)cc(Cl)c1Cl,0.557696945975279,66.0
520,c1ccc(C2CCNCC2)cc1,N#CCCN1CCC(c2cc(Cl)ccc2C(F)(F)F)CC1,0.6282033275563814,111.0
520,c1ccc(C2CCNCC2)cc1,CN1CCC(c2cc(Cl)cc(Cl)c2[N+](=O)F)CC1,0.6246070624273365,134.0
521,O=C(NCC1CCc2ccccc2O1)c1ccccc1,O=C(NCC1CCc2ccc(O)cc2O1)c1ccc(Cl)cc1Cl,0.6178951179780807,42.0
522,O=C(C1=CC2C3CCC(C3)N2C1)c1ccccc1,CC1(C)C2CCC1(C)C1C(O)=C(C(=O)c3ccccc3)CN21,0.523901693305906,42.0
523,c1ccc2nc(N3CCC4(CCN(CC5CC5)C4)CC3)ncc2c1,Nc1nc(N2CCC3(CCN(CC4CC4)C3)CC2)nc2cc(Cl)ccc12,0.6134474409349064,42.0
524,O=C(Nc1ccc2c(c1)CCO2)c1ccccc1,CC1(C)Cc2cc(NC(=O)c3ccc(C(F)(F)F)cc3)ccc2O1,0.5773343236430893,42.0
525,c1ccc(Oc2cnc3ccccc3c2)cc1,Cc1ccc2ncc(Oc3ccc(C#N)cc3F)cc2c1,0.506220034612766,42.0
526,c1cc2c(c(N3CCC(c4c[nH]cn4)CC3)c1)OCCO2,Cc1nc(C2(F)CCN(c3c(Cl)ccc4c3OCCO4)CC2)cn1C,0.6731131983872095,42.0
527,C(#Cc1ccc(N2CCCC2)nc1)c1cccnc1,CC1CCCN1c1ccc(C#Cc2ccc(N)nc2)cn1,0.5490258051535067,42.0
528,c1ccc(-c2cncc(C3CC3c3ccn[nH]3)c2)nc1,Cc1ccc(-c2cncc(C3CC3c3cc(C)n[nH]3)c2)nc1,0.5853869606344179,42.0
529,O=C1CCc2cc(S(=O)(=O)c3ccc(C4=NCCN4)cc3)ccc2N1,CCN1C(=O)CCc2cc(S(=O)(=O)c3ccc(C4=NCCN4)cc3)ccc21,0.5272251755212314,42.0
530,c1ccc(-c2cccc3sc(CN4CCNCC4)cc23)cc1,CN1CCN(Cc2cc3c(-c4cccc(Cl)c4)ccc(C(N)=O)c3s2)CC1,0.6273290266553938,42.0
531,c1ccc(-c2cn3ccc(N4CCNCC4)cc3n2)cc1,CC(=O)N1CCN(c2ccn3cc(-c4ccc(OC(F)(F)F)cc4)nc3c2)CC1,0.531142785086155,42.0
532,c1ccc(N2CCCCC2)cc1,CC(=O)NCc1ccc(Br)c(N2CCCCC2)c1,0.5438681188180083,42.0
533,c1ccc(CN2CCc3ccccc32)cc1,COc1ccc(CN2CCc3ccccc32)cc1,0.5014623575320242,42.0
533,c1ccc(CN2CCc3ccccc32)cc1,COc1cccc(Cl)c1CN1CCc2ccccc21,0.5267168229579873,71.0
533,c1ccc(CN2CCc3ccccc32)cc1,COc1ccc(CN2CCc3cccc(Br)c32)cc1,0.5163322743662861,104.0
533,c1ccc(CN2CCc3ccccc32)cc1,c1ccc(-c2ccc(CN3CCc4ccccc43)cc2)cc1,0.5996091779234467,108.0
534,c1ccc(CC(c2ccccc2)n2cncn2)cc1,COc1cccc(CC(c2ccc(Cl)cc2)n2cncn2)c1,0.5034149197145978,42.0
535,C(#Cc1ccccn1)c1cccnc1,CCC(=O)Nc1cc(C#Cc2cc(Cl)ccn2)c(C)nc1C,0.5127858990030691,42.0
536,c1ccc2c(-c3cnn(-c4ccc(CN5CCCC56COC6)cc4)c3)cccc2c1,c1ccc2c(-c3cnn(-c4ccc(CN5CCCC56COC6)cc4)c3)cccc2c1,0.5418032861701679,42.0
537,O=C(c1ccccc1)N1CCN(C(=O)c2ccc3ccccc3c2)CC1,O=C(c1ccc(O)cc1)N1CCN(C(=O)c2ccc3ccccc3c2)CC1,0.5279300280720391,43.0
538,C1=CNc2ccccc2C1,C#CCOC(=O)C1=C(C)Nc2c(cccc2C(N)=O)C1,0.5133892199599689,43.0
539,c1ccc(C2CCC(N3CCCC3)CC2)cc1,NC1CC(N2CCCC2)CCC1c1cc(F)c(F)cc1Cl,0.5151851851101131,43.0
540,O=C(NCc1ccc2c(c1)OCO2)c1ccccc1,COc1cc(C(=O)NCc2ccc3c(c2)OCO3)ccc1C,0.6267100488011698,43.0
541,O=C(Nc1cc(C2CC2)c(Oc2ccccc2)cn1)C1CCC1,N#Cc1ccc(Oc2cnc(NC(=O)C3CC(F)C3)cc2C2CC2)cc1Cl,0.5894610735481556,43.0
542,O=C(CCc1ccccc1)NC(=O)c1ccccc1,O=C(NC(=O)C(CS)Cc1ccccc1)c1cccc(C(F)(F)F)c1,0.5750567154908096,43.0
543,O=C(Nc1ccccc1)Nc1ccccc1,NS(=O)(=O)c1ccc(Cl)c(NC(=O)Nc2cccc(Cl)c2)c1,0.5301121305460463,43.0
543,O=C(Nc1ccccc1)Nc1ccccc1,CCc1cccc(NC(=O)Nc2ccc(C(C)(C)C)cc2)c1,0.5187516695257093,48.0
543,O=C(Nc1ccccc1)Nc1ccccc1,O=C(Nc1cccc(F)c1)Nc1cccc(Cl)c1,0.550869443498041,76.0
544,O=C1CSc2ccc(CCc3ccccc3)cc2N1,COCC(Cc1ccccc1OC)c1ccc2c(c1)NC(=O)C(C)(C)S2,0.5517588464699488,43.0
545,c1cc(C2CCCCC2)c2[nH]c3c(c2n1)CCCC3,CC(C)Nc1nc2c3c([nH]c2c(C2CCC(C)(O)CC2)c1C#N)CCC(C)(C)C3,0.5185633385104867,43.0
546,O=C(Cn1cnc2ccccc21)Nc1ccccc1,COc1cc(NC(=O)Cn2cnc3ccccc32)ccc1Cl,0.6013969176865346,43.0
547,O=C1NC2(CCN1CCc1ccccc1)Cc1ccccc1C2,CC(CN1CCC2(Cc3ccccc3C2)NC1=O)c1ccc(F)cc1,0.5348794398094795,43.0
548,O=C(NC1CCCC1c1ccccc1)c1cc2ccccc2[nH]1,O=C(NC1CCCC1c1ccc(F)cc1)c1cc2ccccc2[nH]1,0.5117885377555511,43.0
549,O=C1Nc2cc(C#Cc3ccccc3)ccc2NC1c1ccccc1,O=C1Nc2cc(C#Cc3ccccc3)ccc2NC1c1ccccc1,0.6210881790006931,43.0
550,c1ccc(Oc2ccc(C3CCCN3)cc2)cc1,Fc1cc(F)c(Oc2ccc(C3CCCN3)cc2)c(F)c1,0.5033649659175748,43.0
551,O=C(Nc1ccccc1)c1ccc(OC2CNC2)cc1,CN1CC(Oc2ccc(C(=O)Nc3cccc(C(F)F)c3)cc2)C1,0.5593240334901083,43.0
552,c1ccc(-c2cccc3ccsc23)cc1,NC(=O)c1sc2c(-c3ccccc3)cccc2c1N,0.5975835734279675,43.0
553,O=C(Nc1nncs1)c1ccc(NC(=S)c2ccco2)cc1,CC(C)c1nnc(NC(=O)c2ccc(NC(=S)c3ccco3)cc2F)s1,0.5322935287748944,44.0
554,c1ccc(CNC2=NC3CCc4ccccc4C3O2)cc1,COc1cccc2c1CCC1N=C(NCc3ccccc3)OC21,0.6178904377229478,44.0
555,O=C(NC1CCCC1)c1ccc(-c2cn[nH]c2)cc1,O=C(NC1CCCC1)c1cc(Br)c(-c2cn[nH]c2)cc1F,0.558614471950004,44.0
556,O=C(Nc1cccc(C#CC2NSC3CC23)c1)c1ccccn1,CC(C)C(=O)N1SC2CC2C1C#Cc1cccc(NC(=O)c2ccc(C#N)cn2)c1,0.5118590775842953,44.0
557,O=C1CNC(=O)C(C2Cc3ccc(CC4CCCC4)cc3C2)N1,CC(C)C1C(=O)NC(C2Cc3ccc(CC4CCCC4)cc3C2)C(=O)N1C,0.5317851629348719,44.0
558,c1ccc(CNc2cc(C3CCC4CC43)ncn2)cc1,CC1(c2cc(NCc3ccc(F)c(F)c3)ncn2)CCC2C(CO)C21,0.5980297208075748,44.0
559,c1ccc(OCC2CCc3ccccc3O2)cc1,NC1CC(COc2ccc(Cl)c(Cl)c2)Oc2ccccc21,0.6988427617059927,44.0
559,c1ccc(OCC2CCc3ccccc3O2)cc1,NC1CC(COc2cc(Cl)cc(Cl)c2)Oc2ccccc21,0.5248939149565882,103.0
559,c1ccc(OCC2CCc3ccccc3O2)cc1,NC1CC(COc2ccc(Cl)cc2Cl)Oc2ccccc21,0.5950126805901467,142.0
559,c1ccc(OCC2CCc3ccccc3O2)cc1,NC1Cc2c(Cl)cccc2OC1COc1ccc(Cl)cc1,0.5693160745030624,147.0
559,c1ccc(OCC2CCc3ccccc3O2)cc1,NC1CC(COc2cc(Cl)c(Cl)cc2Cl)Oc2ccccc21,0.5671239830519536,169.0
560,C(#Cc1ccc2ncncc2c1)c1ccccc1,CN(C)CCNC(=O)c1ccc(C#Cc2ccc3nc(N)ncc3c2)cc1,0.5104316705436017,44.0
560,C(#Cc1ccc2ncncc2c1)c1ccccc1,Nc1nc(N)c2cc(C#Cc3ccc(Cl)cc3Cl)ccc2n1,0.5669174553654214,56.0
561,c1ccc(N2CCN3Cc4ccccc4CC3C2)nc1,Clc1ccc2c(c1)CC1CN(c3ncccc3Cl)CCN1C2,0.6026273482610616,44.0
562,c1ccc(-c2ncnc3ccsc23)cc1,COc1cccc(-c2nc(N)nc3c(C)c(C)sc23)c1,0.5253122449766378,44.0
563,O=C1CN(c2ccc3c(c2)OCCO3)C(=Cc2ccccc2)N1,O=C1CN(c2ccc3c(c2)OCCO3)C(=Cc2ccc(O)cc2)N1,0.5423435911350221,44.0
564,c1cc(-c2cn[nH]c2)c2nc(N3CC4CC3C4)cnc2c1,Cn1cc(-c2cccc3ncc(N4CC5CC4C5)nc23)cn1,0.5055550198291306,44.0
565,C(#Cc1ccc(CNC2CC2)s1)c1ccccn1,Cc1ccc(C#Cc2ccc(CNC3CC3)s2)nc1,0.5459660172070266,44.0
566,c1ccc2sc(CN3CCCCC3)cc2c1,CC1CCN(Cc2sc3ccccc3c2F)CC1,0.5904234909846962,44.0
567,O=C1C=C2Sc3ccccc3CC2CC1,CCC12CCC(=O)C=C1Sc1c(cccc1N(C)C)C2,0.5138698940719985,44.0
568,O=C1NCC2(CCCNC2)c2cc(Nc3ccccc3)sc21,O=C1NCC2(CCCNC2)c2cc(Nc3cccc(Cl)c3)sc21,0.5626987616298215,44.0
569,c1cnc2ccc(-c3ccc(N4CCC4)nc3)cc2c1,Cc1cc(N2CCC2)ncc1-c1ccc2ncc(C(N)=O)cc2c1,0.5849986599987461,44.0
570,O=c1[nH]cc(-c2ccccc2)c2cc[nH]c12,Cn1cc(-c2ccc(Cl)c(Cl)c2)c2cc[nH]c2c1=O,0.6310949390520889,44.0
570,O=c1[nH]cc(-c2ccccc2)c2cc[nH]c12,COc1cc(OC)c(-c2cn(C)c(=O)c3[nH]ccc23)cc1Cl,0.5894092558567293,52.0
571,O=C(Nc1ccccc1N1CCC(c2ccccc2)CC1)c1ccccc1,Cc1cc(C#N)ccc1C(=O)Nc1cc(C#N)ccc1N1CCC(c2ccc(N)cc2)CC1,0.6908099352683121,44.0
572,O=C(NC1C2CCC1C2)c1cc(N2CCNCC2)c2ccccc2c1,COc1cccc2c(N3CCN(C)CC3)cc(C(=O)NC3C4CCC3(C)C4)cc12,0.5843132055053437,44.0
573,O=S(=O)(c1ccccc1)c1cccc2ccccc12,O=S(=O)(c1ccccc1)c1cccc2ccccc12,0.5022039690594643,44.0
574,O=C(NCc1ccccc1)c1cccnc1,COc1cc(C(=O)NCc2ccc(C(F)(F)F)cc2)cnc1N,0.5775259783211515,44.0
575,c1ccc(-c2nnc(Nc3ccc4ncccc4c3)s2)cc1,c1ccc(-c2nnc(Nc3ccc4ncccc4c3)s2)cc1,0.5126685866591756,44.0
576,c1ccc2c(Nc3ccoc3)ncnc2c1,Cc1cc(Nc2ncnc3c(C(N)=O)cccc23)co1,0.6219165620546668,44.0
577,O=C(NC1CCC2CC2C1)c1c[nH]c2ccc(OC3CCOCC3)cc12,O=C(NC1CC2CC2CC1C(=O)O)c1c[nH]c2ccc(OC3CCOCC3)cc12,0.5032045234496307,45.0
578,O=C1Nc2ccccc2N2CCCCC1C2,O=C1Nc2cc(Cl)c(Cl)cc2N2CCCCC1C2,0.6515956953536727,45.0
579,c1ccc(C2CCCc3ccccc32)cc1,CN(C)C1Cc2ccccc2C(c2ccccc2)C1,0.5451698850095655,45.0
580,c1csc(CNC2CCC3CCCC32)c1,CCC12CCCC1(C)CCC2NCc1cccs1,0.5751488422099543,45.0
581,c1ccc2c(c1)Oc1ccccc1C21CCNCC1,CCN(C)C(=O)C(=O)N1CCC2(CC1)c1ccccc1Oc1cc(F)ccc12,0.5721920168858579,45.0
582,O=C1CCCN1CCc1cc(Nc2ccccc2)nc2ccccc12,COc1ccc2nc(Nc3ccccc3)cc(CCN3CCCC3=O)c2c1,0.5252484296091645,45.0
583,O=C(NC1CCN(c2cc(-c3cncnc3)cc3ccoc23)C1)C1CC1,Cc1cc2cc(-c3cnc(N)nc3C)cc(N3CCC(NC(=O)C4CC4)C3)c2o1,0.6441013807457201,45.0
584,c1cnc2ncsc2c1,CCN(CC)c1c(C)nc2nc(N)sc2c1C,0.6291075900288854,45.0
585,c1ccc(-c2ccc3ncccc3c2)cc1,CCc1cc2cc(-c3ccc(N)c(F)c3)c(F)cc2nc1N,0.5523937482338868,45.0
586,O=c1[nH]c(C2CC2)nc2ccccc12,COc1cc(CN(C)C)cc2c(=O)[nH]c(C3CC3)nc12,0.5520077470018118,45.0
587,C(=Cc1n[nH]c2ccccc12)c1ccccc1,Fc1ccc(C=Cc2n[nH]c3ccccc23)cc1,0.5096732530367639,45.0
588,c1ccc(CNc2nc(-c3ccccc3)nc3nsnc23)cc1,Cc1cccc(C)c1-c1nc(NCc2ccccc2)c2nsnc2n1,0.5235572801900336,45.0
589,c1cnc2c(c1)ccn2-c1ccc(C2CCNC2)cc1,CN1CCC(c2ccc(-n3cc(Cl)c4cccnc43)cc2)C1,0.646933687309697,45.0
590,O=C1NCc2cc(OCc3conc3C(=O)NCc3ccccc3)ccc21,Cc1onc(C(=O)NCc2ccc(F)cc2)c1COc1ccc2c(c1)CNC2=O,0.6048234063913239,45.0
591,C(#Cc1cncc(NC2CCCCC2)n1)c1ccc(N2CCNCC2)cc1,CCc1nc(C)c(C#Cc2ccc(N3CCN(C)CC3)cc2)nc1NC1CCCCC1,0.7383204316007174,46.0
592,c1ccc(N2CCCC2)nc1,N#Cc1c(N)cc(N2CCCC2)nc1NCCCN,0.5563302747313398,46.0
593,c1cc2[nH]ncc2cc1N1CCCN(C2CCC2)CC1,NC(=O)c1n[nH]c2ccc(N3CCCN(C4CCC4)CC3)cc12,0.5747215187661676,46.0
594,c1ccc2c(c1)CCCCN2C1CCCC1,N#Cc1ccc2c(c1)CCCCN2C1CCCC1,0.5089864196673127,46.0
595,c1ccc(CN2CCN(Cc3cc4cccnc4s3)CC2)cc1,Cc1ccc2cc(CN3CCN(Cc4ccccc4)CC3)sc2n1,0.568237613130441,46.0
596,C(#CC1COCCN1Cc1cnc[nH]1)c1ccccc1,CC(c1cnc[nH]1)N1CCOCC1C#Cc1ccc(N)cc1,0.5027300398067581,46.0
597,C1=CC2=C3CCC(=C1)c1c(c[nH]c13)C2,CC(C)CNCC1=CC(Cl)=C2CCC3=C1Cc1c[nH]c3c12,0.5359471516051811,46.0
598,c1ccc(Cn2c(-c3ccccc3)nc3c2CC(c2cccc(N4CCNCC4)n2)C3)cc1,CN1CCN(c2cccc(C3Cc4nc(-c5ccc(Cl)cc5)n(Cc5ccccc5)c4C3)n2)CC1,0.538019472701942,46.0
599,c1ccc(-c2cscn2)cc1,CSc1nc(-c2cc(Cl)c(O)cc2O)cs1,0.6008560590984405,46.0
599,c1ccc(-c2cscn2)cc1,Nc1nc(-c2ccc(Cl)c(Cl)c2)cs1,0.5383880540306667,55.0
600,c1ccc(Cc2n[nH]c3cc(C4CNC4)ccc23)cc1,Clc1ccc(Cc2n[nH]c3cc(C4CNC4)ccc23)cc1,0.6153002686650862,46.0
601,O=c1cc(Nc2ccccn2)c(-c2ccccc2)c[nH]1,CCn1cc(-c2cccc(S(C)(=O)=O)c2)c(Nc2ccc(Cl)cn2)cc1=O,0.5226102356575909,46.0
602,C1=Nc2cc(CN3CCCCC3)ccc2CS1,NC1=Nc2cc(CN3CCCCC3)ccc2CS1,0.6128735186226542,46.0
603,O=c1cc(N2CCCCC2)c(Cc2ccccc2)c[nH]1,Cc1[nH]c(=O)c(C#N)c(N2CCCCC2)c1Cc1cccc(Cl)c1,0.6155172927158618,46.0
